,gene,logFC,AveExpr,P.Value,FDR
LOC653663,LOC653663,0.0119486807253385,5.80657304608451,0.242841202330244,0.418326927441953
LOC652577,LOC652577,-0.011947769280125,5.41749727375011,0.155387548354897,0.301524272740354
VSNL1,VSNL1,0.011947034141817,5.80285208673962,0.663575380447923,0.802140857591768
KRT84,KRT84,0.0119452317077479,5.47334906120122,0.0884131377079789,0.19586289410756
TREML3,TREML3,0.0119430821940221,5.44034065102773,0.123315568248726,0.252906686918045
CHAT,CHAT,0.0119400557130608,5.91106741737407,0.108564785643662,0.229405512372754
LZIC,LZIC,-0.0119392107411851,6.60708430961882,0.429094312922096,0.617816358762895
TIFAB,TIFAB,0.0119379950494934,5.45422826236089,0.22621819922342,0.397111893851077
ZNF57,ZNF57,0.0119378413502695,5.83156060599111,0.461837153389365,0.64733719916579
PICK1,PICK1,-0.011935637999284,7.44125483228637,0.599291131634637,0.756702535979911
LOC388276,LOC388276,-0.0119336414146002,5.37729251878408,0.0894690668369659,0.197681346835083
L3MBTL4,L3MBTL4,-0.0119323795764913,5.35839924284049,0.109516047161249,0.230700637757514
C14orf162,C14orf162,0.0119294258198034,5.43154527807929,0.09871707837847,0.213203874097427
TTLL9,TTLL9,-0.0119278587278646,5.47765494701765,0.161032970559579,0.3092676447379
THUMPD3,THUMPD3,0.0119270061012099,6.30587150495311,0.37532864277846,0.566202240940992
LRRC46,LRRC46,-0.011922258092353,5.86798549169643,0.48319044742443,0.665540617481969
LOC647570,LOC647570,-0.011920872364918,5.64329935953055,0.112996409757622,0.236393849022746
KAT5,KAT5,-0.0119193640462607,6.24169791372551,0.31866448763826,0.507721845025769
LOC283867,LOC283867,-0.011918436982461,5.47400774396352,0.158320533365378,0.305657182939747
ZNF607,ZNF607,0.0119168097394612,5.70187306864761,0.270920034256014,0.452573872613609
LOC644242,LOC644242,-0.0119161841388268,5.59153601752214,0.158368970253151,0.305683745741967
C21orf114,C21orf114,-0.0119160296961134,5.32625071517784,0.0677919535976033,0.158724399569405
DSG1,DSG1,0.0119131880492612,5.53633174238157,0.557858459981988,0.726232170309387
MCF2,MCF2,0.0119126338805305,5.3449400096852,0.150155015989233,0.293948222501464
LOC643634,LOC643634,-0.0119057073810161,5.33734103300514,0.0930651341702247,0.203753120267849
MALAT1,MALAT1,-0.0119026062724368,5.35648232144348,0.117722435874298,0.244034643569169
ZBTB45,ZBTB45,0.0119016948379289,7.03336881276351,0.471834798743243,0.655656750354973
LOC642597,LOC642597,0.0119011862431522,5.42459483169372,0.139675915244263,0.278490791889849
LOC647485,LOC647485,-0.0118990536385041,5.33309593356085,0.0732031152878244,0.168963238104413
LOC339529,LOC339529,0.0118987363750313,5.38651215401855,0.110431550722766,0.232217689052396
LOC644063,LOC644063,-0.0118965268050937,8.74720335549408,0.801142157051147,0.891186310599512
FGF6,FGF6,-0.0118926830424644,5.57346747300493,0.28991583840098,0.474730414644551
LOC647044,LOC647044,0.011889411786796,5.64560751483614,0.282609218345214,0.466636188553186
CXorf27,CXorf27,-0.011889229246278,5.53346261137027,0.0918503074201,0.201670979599154
PHF14,PHF14,0.0118889694858845,7.44870157686379,0.604143629206033,0.760386850044391
MAN1B1,MAN1B1,-0.0118844119773163,9.22905017818633,0.568528155019856,0.733761103741798
LOC647015,LOC647015,0.0118812885964194,5.3436374688969,0.0494716369565164,0.123083871512721
NQO2,NQO2,-0.0118760922982626,7.17175430811032,0.605079538977381,0.760888575880837
LOC651362,LOC651362,0.01187266809596,5.30446081823447,0.030543006053288,0.082862561212211
HIST1H2AD,HIST1H2AD,-0.0118666323778953,5.32668121939032,0.161434858635925,0.309760511029709
LOC440396,LOC440396,-0.0118637886629285,5.69463469983697,0.203821999413298,0.36841881501746
C10orf141,C10orf141,0.0118616334137436,7.21701409606874,0.74996809754326,0.858471885993679
BUB3,BUB3,0.011860913036525,7.48871483194764,0.728381022939441,0.844156396853924
CAGE1,CAGE1,0.011856565989727,5.65707818653395,0.11568431657625,0.240898385355809
LOC649385,LOC649385,0.0118562003720221,5.483830586397,0.141886541508334,0.281762725847942
HAS1,HAS1,-0.0118560252991937,5.34142388342684,0.123037125034173,0.252499844656482
NIPBL,NIPBL,-0.0118515913071864,8.22335462539056,0.492179872144553,0.672919673448015
LOC440508,LOC440508,0.0118504836082151,5.49078475572304,0.107810596984727,0.228173942849251
ABCC13,ABCC13,0.0118492742637555,5.61240111302377,0.679833184223458,0.812643050063463
PIWIL4,PIWIL4,0.0118407615301329,5.68287567693118,0.370195984628459,0.561123432439702
LOC648237,LOC648237,-0.0118400074876064,5.47989120095405,0.0621650255459362,0.148267363618434
CCDC68,CCDC68,0.0118394246869019,6.0760055420099,0.481213760802358,0.663983644282556
C6orf105,C6orf105,-0.0118370172357479,5.68622788979335,0.59026576094173,0.74992318160034
ATG16L2,ATG16L2,-0.0118364503228197,6.14192707740967,0.591906999460359,0.750911685727947
LOC646604,LOC646604,0.0118359353216301,5.56082614702942,0.150395434625468,0.294281860290957
RAX,RAX,0.0118349127291559,5.28454038092369,0.0971000093930327,0.210395863348572
LOC642666,LOC642666,0.0118302018428111,5.42444158441457,0.0410949649544616,0.105660800639131
SELPLG,SELPLG,-0.0118269790026935,5.53325316979942,0.222770947656321,0.393039056400704
LOC401317,LOC401317,0.0118263791196101,5.55502181622504,0.156433878322284,0.302809321132095
SLC6A17,SLC6A17,-0.011823531500574,5.48158513558172,0.484614763567716,0.666327714612461
EFCAB2,EFCAB2,-0.0118230742105745,5.27160378265015,0.211965974870499,0.379361351733325
NIP30,NIP30,-0.0118217464156056,6.75904479431664,0.440405986886795,0.627999222087953
LOC649707,LOC649707,0.0118211227099778,5.51077959580756,0.0959962221336117,0.208595408439858
LOC646207,LOC646207,0.0118204859272277,5.48921968413133,0.0418068720725785,0.107185342342176
LOC652703,LOC652703,0.011820409278517,5.48976219339413,0.0879792756231713,0.195124498059021
ZNF276,ZNF276,0.0118184002542577,5.48424275463055,0.177813175681902,0.332970490277287
LOC134466,LOC134466,-0.0118155349141339,5.58072843796469,0.153415784102876,0.298709068561191
PCDHB17,PCDHB17,-0.0118046992778786,6.39702214011841,0.673421550175803,0.80881118152036
ATG4C,ATG4C,-0.0118044025213948,7.03079188058341,0.543299033921104,0.714737110854206
LOC644005,LOC644005,0.0118034604270595,5.2710426314204,0.0703402996986811,0.163567617365502
METT5D1,METT5D1,-0.011800247628571,6.23624400364546,0.330855682040179,0.519859682918175
OR8A1,OR8A1,0.0117982625287145,5.37602063452346,0.0637478939876399,0.151291803341503
LOC401180,LOC401180,0.0117934040560192,5.78027693690413,0.168234524434283,0.319498688830781
CDADC1,CDADC1,-0.0117911745231968,5.55293543228281,0.0973772568198286,0.210869822751127
LIPF,LIPF,0.0117899995181124,5.57862395876286,0.459430997333455,0.645316251919627
FLJ20972,FLJ20972,-0.0117841815013104,5.42036844568875,0.0963350971017621,0.209205632235797
LOC728248,LOC728248,0.0117824824314488,5.29747037392603,0.0588676200846397,0.141679686349103
LOC391276,LOC391276,-0.0117795617764976,5.34099027408012,0.0587151694128667,0.141449129701571
HMOX2,HMOX2,0.0117716462335079,5.61102569009903,0.26209596852974,0.441310624979529
CYP4F11,CYP4F11,0.0117702109910613,5.92983377996447,0.674921309436228,0.809725831960108
KIN,KIN,0.0117681305411382,5.61939514038478,0.116468199893662,0.242091105455821
LOC388559,LOC388559,0.0117665253298702,5.43215344126941,0.0569964182079258,0.138188258190883
CCDC37,CCDC37,0.0117661958601288,5.36733874445959,0.0604575498884967,0.144845495592307
GYS2,GYS2,-0.0117661726248614,5.4425897715102,0.0882282924136781,0.195556436567587
LOC651914,LOC651914,0.0117639818601762,5.38646070403686,0.125364396146828,0.256086126718056
TMEM39B,TMEM39B,-0.0117636536946672,7.48365106295246,0.493886995513822,0.674311012746501
LOC646310,LOC646310,0.0117599833302895,5.48917636610241,0.0824315425565635,0.185296529948943
OTOP1,OTOP1,-0.0117531908924758,5.46495444050279,0.123589620759952,0.253345165558793
LOC653240,LOC653240,0.0117486159456095,5.39659481517153,0.0766498514209543,0.174886718969687
ZNF235,ZNF235,-0.0117485866196974,6.06453143956858,0.287102031010947,0.471857331488219
SP110,SP110,-0.0117483514713724,9.02299313164812,0.697353385909999,0.823981603659662
XAGE-4,XAGE-4,-0.0117470057551183,5.63761072734625,0.184046051969882,0.341832717300757
DPYSL5,DPYSL5,0.011741322750844,5.56277493071079,0.120343304151319,0.248243734842966
LOC651872,LOC651872,-0.0117412025703145,5.72521015586885,0.399783138881356,0.590499357593609
LOC647131,LOC647131,0.0117386372316603,5.34385983162372,0.0799495689886239,0.180731875129481
KIAA1843,KIAA1843,-0.0117371538471925,5.44449259446886,0.108118458584427,0.228749788088555
DDI1,DDI1,-0.0117336297165284,5.49974404131188,0.177839351259212,0.332976929907035
CADPS,CADPS,-0.0117302449632354,5.68507758601843,0.378419641187034,0.569242782652584
CXCR1,CXCR1,-0.0117269766659506,5.50985198348088,0.26784282597412,0.448591835203817
PAWR,PAWR,-0.0117233813662004,7.38139114418898,0.639312726694845,0.784273351279239
RPE65,RPE65,0.011717706205162,5.25263147842552,0.0973472449555551,0.210822928640977
LOC644865,LOC644865,0.0117173208707935,5.51784202265632,0.0965341190088083,0.209547647079179
UPF3B,UPF3B,0.0117169397453701,7.7763086285967,0.531444945870527,0.705397174478024
TMEM151A,TMEM151A,0.0117166999405303,5.59946305749613,0.570711487885134,0.73548781244208
SRD5A3,SRD5A3,-0.0117160231949254,5.89603172520588,0.438008800205139,0.625908277452122
SERPINB9,SERPINB9,-0.0117156341964806,5.69720106749771,0.285261470795375,0.469811749916811
SLC9A11,SLC9A11,0.0117140004067806,5.42958850388351,0.0744230039940887,0.171098594821202
LOC652889,LOC652889,0.0117129799881986,5.56646624320451,0.121161227552086,0.249525694572079
POLR3D,POLR3D,0.0117121779438358,5.77078229317081,0.25178027502999,0.429072997049366
LOC642787,LOC642787,-0.0117121358791533,6.08878598999001,0.560852507640852,0.728550901743649
LOC497190,LOC497190,0.0117105161665491,5.52065588446758,0.137166049916982,0.274615118427555
OR1K1,OR1K1,0.0117083840945798,5.23766532271893,0.121041448358072,0.249378004016123
GSG1L,GSG1L,0.0117035189180713,6.34182635071221,0.558220797686454,0.726314236756568
LOC645196,LOC645196,0.0117012575539012,5.45249856777039,0.0729804041860667,0.16866522872903
DRD4,DRD4,-0.0117009061992033,6.66910357197251,0.708314179491473,0.831612737999527
CYP24A1,CYP24A1,-0.0116962700939355,5.33411905559396,0.468274455452791,0.652506377363325
NHLH1,NHLH1,0.0116959265056731,5.36082977696123,0.110062747463346,0.231620202953394
LOC651231,LOC651231,0.0116927616316784,5.40989043328478,0.066502603654027,0.156431485779375
SRRM2,SRRM2,-0.0116891586906182,11.14830692113,0.666344774967319,0.80421690584488
LOC648868,LOC648868,0.0116876156856109,5.4812723262272,0.202887553830412,0.367176987663818
CLK2P,CLK2P,-0.0116858259185228,5.62820325118409,0.122673208251025,0.251937455043703
MIP,MIP,0.0116824798218211,5.2256091496882,0.142148636336504,0.282172145526582
LMAN2,LMAN2,-0.0116824671726482,6.32733308780207,0.484164040449369,0.666111709246697
NSUN6,NSUN6,0.0116823302763891,5.904056490649,0.30188937126413,0.488397143661118
TMPRSS11B,TMPRSS11B,0.0116822935895009,5.36089347773291,0.0913541447359932,0.20091381426202
PRCC,PRCC,0.0116812206878019,7.62896824655452,0.511210528619032,0.689043073996951
ZNF155,ZNF155,-0.0116800442632811,5.57667527696577,0.234739426188812,0.407881234604971
RNF166,RNF166,-0.0116799977892776,5.84106951269,0.315978245024725,0.504525263638213
LOC647082,LOC647082,0.0116792654708679,5.22950464408261,0.0746970635691952,0.171489559543841
HIST1H3A,HIST1H3A,0.011676073500956,5.74906641827447,0.188338968629008,0.347681508895991
SLC17A4,SLC17A4,-0.0116760556947667,5.32053063347454,0.0810916965959332,0.182838620227206
CCL1,CCL1,0.0116748711107994,5.31355744541777,0.183320038652645,0.340785346336227
OXCT1,OXCT1,-0.0116745061751409,6.16345609144592,0.545694390849042,0.716646710683083
LOC645869,LOC645869,0.0116704583366271,5.36078098929237,0.103537652546907,0.220926809023116
FBXL4,FBXL4,0.01167016389732,5.36232701237244,0.0742400734156001,0.17072257595982
SP2,SP2,0.0116698599414358,7.21377268159046,0.526456426418661,0.701915074691925
LOC644234,LOC644234,0.0116694514444332,5.49411425318193,0.0575121750503902,0.139109985826581
LOC645576,LOC645576,0.0116674348721721,5.37749378615792,0.0578166089813493,0.139739165681307
HIP1R,HIP1R,0.0116647064753891,6.13504050291826,0.478685720661216,0.661786681326236
C1D,C1D,-0.011662111938799,5.47406517762186,0.4063881779335,0.596004131475232
NBPF1,NBPF1,-0.0116595860519104,6.26399517297138,0.663738187021176,0.802183912147658
MYCN,MYCN,0.0116549467376771,6.03969278312892,0.753709663855182,0.861401984223001
LOC645963,LOC645963,0.0116539166268166,5.54750258895065,0.325006142825681,0.513512555345794
LOC401286,LOC401286,0.011651962420879,5.41430699683392,0.2176821832191,0.386874682511551
TNFRSF13C,TNFRSF13C,-0.0116519455782738,5.90634557032472,0.344528050675068,0.534679728249915
FPR2,FPR2,0.0116508942000041,5.38091629684708,0.131417631539621,0.265465930697539
LOC644880,LOC644880,0.0116501948871831,5.45804218580056,0.171420048461443,0.324181782802495
DUX4,DUX4,-0.0116487185997143,5.40075993440953,0.162363652964841,0.31111273256851
LOC643734,LOC643734,-0.0116483567098074,5.31207942464775,0.0811760288767303,0.182979704834002
LOC643903,LOC643903,0.0116465230694558,5.57064414884939,0.0809884585865163,0.182638494075323
LOC387895,LOC387895,0.0116460003130906,5.39887670758473,0.0919450165143596,0.201843793649866
NKAPL,NKAPL,0.0116427405545677,5.24666940615001,0.0846869312171364,0.189354063701668
LOC642732,LOC642732,-0.0116423527095779,5.84852426701205,0.31368820353089,0.502108114883402
LOC652048,LOC652048,0.0116406592970294,5.53010899321467,0.0725680455241614,0.167956104173407
CDC20B,CDC20B,0.0116382846580405,5.84540912527587,0.634438939006947,0.780800309930595
PLAA,PLAA,0.011630912895885,5.71944654006705,0.253263310693999,0.430925123233845
WDR93,WDR93,-0.0116300364357971,5.41792929121901,0.113489621392852,0.237228947592913
LOC400236,LOC400236,0.0116289659775394,5.46573433762311,0.0874157265200081,0.19417068694736
LOC650154,LOC650154,-0.0116272949934325,5.30209677704763,0.0623525712411368,0.148585449680459
ZNF655,ZNF655,-0.0116247698288931,7.40752782888871,0.490652066010502,0.671613389113726
TMOD2,TMOD2,0.0116237535102793,5.33757104840599,0.0699355101096839,0.162806408512236
PRR13,PRR13,-0.0116182469819125,11.8680429336542,0.518875562277614,0.695842690045696
OXCT2,OXCT2,-0.0116166775944887,5.8730333225897,0.392296320269876,0.583025129176344
LOC728351,LOC728351,-0.0116153201649163,5.66770612005119,0.219859350021628,0.389441401098916
LOC653580,LOC653580,0.0116133468107313,5.56183583533511,0.160591708605911,0.308671406626346
CD4,CD4,0.0116123561787646,6.41599821772414,0.628135071494141,0.776663526031771
PRG3,PRG3,-0.0116095500330094,5.29880046917364,0.0743555837113875,0.170966338486227
OR10A2,OR10A2,0.0116082065394519,5.29103314687856,0.0908339414612466,0.200048771295009
INSRR,INSRR,-0.0116065497580171,5.34419097587255,0.114017928189737,0.238096539390007
LOC647979,LOC647979,0.0116058225105938,5.31655080563491,0.132347325864204,0.266873817992338
C20orf29,C20orf29,0.0116000024844192,7.17262064345362,0.521644808494046,0.69795818118355
LOC654078,LOC654078,-0.0115971564244989,5.47023953216888,0.151019815613066,0.295045915611123
LOC644908,LOC644908,-0.0115954203226714,5.4524662669066,0.165203974747314,0.315142977310038
FLJ27255,FLJ27255,0.011595220161997,5.27553611426414,0.0567763341972044,0.137782080292691
LOC642834,LOC642834,0.0115929451688697,5.33159890703903,0.0837036383676164,0.187604423306523
SPTB,SPTB,-0.0115928782864869,5.37258105094051,0.120521549570963,0.248428601403404
LOC644607,LOC644607,0.0115920752768464,5.50835050692498,0.107670245986523,0.227954428142665
MGC19604,MGC19604,-0.0115914908055568,5.46043920654916,0.0737675446825808,0.16990848326962
FAM103A1,FAM103A1,-0.0115908058121998,7.14052031738733,0.703912399142512,0.828279011453698
LOC91948,LOC91948,0.011588736545852,5.46211344148039,0.108691766127587,0.229558465957871
ADAM29,ADAM29,0.0115839068342986,5.42954988546646,0.157435099299641,0.304378467144018
USF2,USF2,-0.011582325089032,8.00602799013164,0.565261785314281,0.731363939286626
C22orf9,C22orf9,-0.0115816509047735,6.38448678321523,0.384044710680979,0.574920374666368
ZNF709,ZNF709,-0.0115808088575225,5.3786898018746,0.079249441909109,0.179404225087601
LOC647624,LOC647624,0.0115795793412682,5.48577019335906,0.0691671086435328,0.161345151813134
LOC645947,LOC645947,0.0115784422310665,5.42161771039747,0.149772184403589,0.29338090442843
LIM2,LIM2,-0.0115778602977416,5.23571452952719,0.0965091186109841,0.209511405586258
POMC,POMC,0.0115754587434669,5.69273124779786,0.409274782969063,0.598566636932226
LOC256483,LOC256483,0.0115742193943561,5.40665179108036,0.0595536275495208,0.142992187667204
MED28,MED28,0.0115698887662139,8.23861761437927,0.548098633850599,0.718644162714148
TTBK2,TTBK2,-0.0115665128334327,5.43469673399364,0.0847369785617355,0.189415602973194
LOC651728,LOC651728,0.0115647182734038,5.37719224382083,0.0798125640590892,0.180503035955419
LOC646879,LOC646879,0.0115635066010926,5.49646740609094,0.0693778777917906,0.161702245097126
LOC646638,LOC646638,-0.0115633619340678,5.80573224569227,0.414024149596863,0.60326910280869
LOC728116,LOC728116,0.0115616768984477,5.38674067271804,0.0889426158722297,0.196764725279505
LOC652529,LOC652529,0.0115615064349206,5.40281714089683,0.102105319502622,0.218719693503553
BTNL8,BTNL8,0.0115607479470454,5.23671580121265,0.0843440702165285,0.188745581486122
TTRAP,TTRAP,0.0115588870272027,5.55433400056834,0.52229812636189,0.698464730021614
GRIK3,GRIK3,-0.0115585920825264,5.39583884223445,0.0708925796499329,0.164654575530152
TM4SF5,TM4SF5,0.0115543986509784,5.15910424711384,0.182132070352852,0.339176782377039
OR2A20P,OR2A20P,-0.0115497702054304,6.12177785982006,0.39064304007598,0.581321454317043
OR4C12,OR4C12,0.0115463531812532,5.3716354437679,0.0848924851881131,0.189662381892111
ZNF570,ZNF570,-0.0115458849418367,5.82677863061819,0.250622062723924,0.427555680173056
LOC644096,LOC644096,0.0115452685676732,5.563114701328,0.122987538122718,0.252459691762402
KRTAP10-3,KRTAP10-3,-0.0115450353051803,5.33432237045846,0.118794376389648,0.245772062289489
RABGGTA,RABGGTA,0.0115404785001798,5.96816904542881,0.353820455599094,0.544312607711077
RANBP17,RANBP17,0.0115381969489764,5.41811944643654,0.0741201569627484,0.170533818500339
