,gene,logFC,logCPM,LR,PValue,FDR
1632,HLA-DMA,0.196820849653553,5.24437573140633,2.81636684393766,0.0933073870754176,0.229490692189814
1633,RABEP1,-0.19665449999398,6.14194362064692,5.09832389238733,0.0239489744393299,0.0851413256061859
1634,PODXL2,0.196651568614754,7.1989211063681,3.79226273657264,0.0514899976907169,0.148599742720578
1635,SHARPIN,0.196628568614252,6.31364251465039,5.83799331629001,0.0156837037869843,0.0617965583092951
1636,SREBF1,0.196548806382964,7.94911403567521,3.64768270331342,0.0561472804175704,0.157831976982356
1637,SLMAP,-0.196541587532938,6.56132659286241,7.2164031201894,0.00722403212063345,0.033383138093651
1638,CLDN7,0.196524965196039,6.54933354047559,2.4554119893653,0.117120435435463,0.270423373044771
1639,PRDX1,0.196247364767681,7.16722652688694,14.1470544626102,0.000169061592365104,0.00184933283816163
1640,DTX3L,0.196208963376981,6.68953491131,7.23592535241943,0.00714589699760276,0.033173724008529
1641,OXR1,0.196046108292832,5.10286319698288,6.49087740049589,0.0108429448298931,0.0462154671666492
1642,CYHR1,0.195904266316105,6.33791205617582,5.2778130126573,0.0215988613738206,0.0788932140198456
1643,RNF144B,-0.195642387490055,6.47330307096368,3.56691644136777,0.0589416668859952,0.163691970575087
1644,ESD,-0.19563790753924,6.37671422733883,10.45167297851,0.00122538421701274,0.00870287065363076
1645,DOCK1,-0.19554535261902,6.08732423869481,7.231794925862,0.00716235614174683,0.0332208023564936
1646,ALDH1B1,-0.195453209321647,6.12748730874076,6.82827706629985,0.00897257754182906,0.0396497167402869
1647,GDAP1,0.195447543859372,4.04383712441545,4.81479946206667,0.0282163547108661,0.0952165905093078
1648,SKAP2,0.195398385185266,5.19918333238707,6.30379475916595,0.0120479794519875,0.0501928731407901
1649,ELF1,-0.195063050341115,5.73203937487526,4.69184474350095,0.0303060940127174,0.100596939118076
1650,CHKA,0.195046270494044,5.20844763102087,5.71806921565133,0.0167911852632221,0.0652458501263172
1651,CEBPB,-0.194944101315542,5.16720650554608,2.85449410257741,0.0911189003841039,0.225348205416339
1652,KLF9,-0.194571669463165,6.85158301476993,6.04825788599339,0.0139200243044458,0.0559982038024764
1653,TRUB2,0.194514045711391,5.72683998222804,11.3736767508485,0.000744922747187033,0.00584815762753986
1654,MARCKS,0.194339975544933,7.67930535256043,7.34443956316397,0.00672705003908444,0.0319356237439691
1655,CCDC28A,-0.194315574725093,5.14598924382781,6.85374515959091,0.00884556586734628,0.0392251634528601
1656,FGL2,0.194079652683664,4.33545102984514,2.35581625847487,0.124816536935684,0.281534632879083
1657,EFNB2,0.193975974560917,5.76029088908251,1.72652399259516,0.188855425242594,0.365954907322054
1658,SEMA3D,-0.193910242221032,3.93803993473876,0.691670680556172,0.405596701030195,0.600877678344341
1659,FZD3,-0.193849747512926,4.66684401894207,3.73540231845965,0.0532708365181917,0.152129449609459
1660,PGAM5,0.193183245395083,5.53240661134965,13.2082198165218,0.000278723988526576,0.00272098138815022
1661,FKBP4,0.193136944715442,7.85255850679012,7.91630769001006,0.00489911552799136,0.0253546450443688
1662,TBC1D9B,0.193119725596229,7.56400341153742,15.6003619139047,7.82396121499303e-05,0.000969396541033889
1663,CHIT1,-0.193098169587129,3.76151126919583,0.521284971319801,0.470294063962032,0.653337024469457
1664,EPRS1,0.193024301965339,7.02761142597025,10.836889759375,0.000994977194772261,0.00738502053106766
1665,APH1A,0.192764152342909,7.57293048201165,20.3672186880635,6.39153624573824e-06,0.000131834935271024
1666,STX3,0.192733551322761,5.50970318051838,12.9521867899037,0.000319548011358818,0.003006634446725
1667,GART,0.192545470968252,5.80431644338928,14.0253445490303,0.000180363123439948,0.00195247761827639
1668,SESN1,0.192521931382057,5.87594261961604,3.11384149286494,0.0776296653010589,0.202050256151716
1669,NVL,0.192362451854454,4.74997413262537,4.07297147081539,0.0435745570511887,0.131649446387874
1670,NNT,-0.192153505240994,5.40318957820653,4.89683517419638,0.0269059622876186,0.0920955175238674
1671,SLC25A13,0.191884193643923,5.06454187691818,8.52145563537636,0.00350983641056043,0.0197491424648171
1672,MUC12,-0.191766045330202,4.55271681856954,0.414691155745231,0.519598012168664,0.695278591488213
1673,NAGLU,-0.191741869935001,6.12206323180808,3.8899913935835,0.0485746725024919,0.142634044442724
1674,KIAA1217,-0.191503923040271,6.87752055652162,7.569605457943,0.00593607768843878,0.0291776176319561
1675,SIGMAR1,0.191448522085409,6.44460988164417,10.103803792611,0.00147963603316536,0.0100195699778308
1676,TUBB4B,0.191292627469275,8.79787051579626,5.8781882807649,0.0153295875384886,0.0605920588934449
1677,FLI1,-0.191253518543823,3.54115182238856,1.95193155000561,0.162378859790669,0.332353459506122
1678,WNT5A,0.19119818203752,5.33947649567687,0.898159029589692,0.343275823024775,0.539129020524095
1679,SELENOP,0.191153851458606,6.0147183779891,2.31551921166454,0.12808852436873,0.286562664579064
1680,TBRG4,0.191080944125464,5.84728177776116,10.6291225411593,0.00111320522819419,0.00812756722615061
1681,NCOA4,-0.19107828367906,8.45141266391361,7.66195475711868,0.00563973682491528,0.0281177954689202
1682,GNL3,0.190882691188589,7.28982546301716,10.1947847613479,0.00140838398284875,0.00962036962956834
1683,RETREG1,0.190870995610007,4.97620452313185,3.67027434685514,0.055391065988984,0.156293435306755
1684,REV3L,-0.190846700991236,4.54716231577947,3.22790003365139,0.0723934643564025,0.191044245667655
1685,F2R,0.19082713459415,5.19947937813098,2.16707458575081,0.140994226220869,0.303915978207269
1686,TET3,0.190817195875005,5.2575146712743,4.23352185539358,0.0396331204926258,0.122280293354221
1687,ZBTB7B,0.190607490059526,7.13191985154853,7.35309351916339,0.00669474624046861,0.0318725741936787
1688,MAT2B,-0.190598184705503,5.80923307900416,13.0984876860064,0.000295534264727736,0.00284485829907915
1689,NBPF1,0.190465352089113,4.44715213086671,2.82888171297856,0.0925828072430433,0.228157000756094
1690,VAT1,0.190265606540599,7.06888335319812,6.56601204100275,0.0103944609747532,0.0445161822854419
1691,LSM14B,0.190194520750336,5.99837343545015,18.5750244133707,1.63346686944813e-05,0.000279251426287895
1692,TFEB,-0.190148308577074,5.49027987458359,3.16346858261363,0.075303029356182,0.197555997770076
1693,PLEKHB1,-0.190117361751864,5.59236201820895,2.04788991782289,0.152417306005777,0.319168368031508
1694,TFG,0.190115471802824,6.81630280143282,20.1462216904865,7.17418216300404e-06,0.000145743044785443
1695,IFITM2,-0.1900759562079,5.93135352480401,2.7942711233859,0.0946017750131591,0.231946537506231
1696,ENO1,0.189956607063207,9.44363268185121,7.320948378835,0.00681554371805564,0.0321116680174146
1697,PTBP1,0.189929241443855,8.02023488561574,26.6331489681747,2.45986851406048e-07,8.45681169916287e-06
1698,CCT3,0.189926703611767,8.47423131830472,10.5855614263525,0.00113974279816292,0.00826346545551028
1699,BRD3,0.189628209075696,5.87077949594322,5.9243344807486,0.0149331774619854,0.0593250103997731
1700,SPECC1,0.189602832351607,5.39120913149214,4.34900470605879,0.0370305813026132,0.116419610293135
1701,EIF4G1,0.189586093608695,9.08970233542726,14.0097130550709,0.000181868719258857,0.00196537577962464
1702,HLTF,0.189393650680421,4.82127872075959,1.87677130667851,0.170701563983381,0.343323589149475
1703,TXNIP,-0.189389479550916,9.19109952222747,4.51467266576566,0.0336053158989743,0.107774711214701
1704,FBLIM1,-0.189358943129641,6.40681463222861,6.43889798141345,0.0111647887811823,0.0473565128125262
1705,TOMM40,0.189269705549767,5.92664417064049,8.41032612310613,0.00373095726239523,0.0206589376909796
1706,ACP2,-0.189258093314927,6.37939952021529,6.57190640522089,0.0103600919194152,0.0444561026547125
1707,NANS,-0.189189769355523,7.04821476069822,4.87158553916896,0.0273024042483586,0.0930452850664378
1708,MRPL54,-0.189088126016368,5.72224556642034,3.17108188805457,0.0749527812105927,0.196802161995249
1709,ATXN7L3,0.188930098347511,5.98699378617981,16.966739957316,3.80404124333903e-05,0.00054095195589937
1710,OCRL,0.188919652534633,6.61041800719134,7.94543061540281,0.00482089453880828,0.0250118881669348
1711,NTNG2,0.188714100424639,3.50503238123977,1.07676479449913,0.299422422510068,0.491663416912893
1712,LEPROT,-0.188704702906304,6.43626603590634,16.7877587489087,4.18020949988353e-05,0.000585135812992646
1713,MXRA8,0.188637044709769,5.73325206612276,2.94307416802371,0.086246445698196,0.217686168105532
1714,PLEC,0.188567038753988,8.71818610357089,8.82666251718621,0.00296860814394458,0.0173594216417395
1715,MARCHF6,0.188305728593551,7.36497639073584,12.4572586850139,0.000416370573318769,0.00367970434640613
1716,CSTF2,0.188116132529603,4.160390792877,7.14328387075341,0.0075245244757472,0.0343656566750002
1717,CLK2,0.188099874823413,5.38510380374921,8.00907522177806,0.00465435003275896,0.0244724942478763
1718,MAPK8IP1,0.188043707001156,4.9306287660295,6.38787418247387,0.0114902553462597,0.0482830342292872
1719,ACAA2,-0.188040016035614,4.34180221145469,2.66126018132621,0.102819244875349,0.246584904248777
1720,GNG12,-0.187746521046848,6.42485138191463,8.21194289819442,0.00416155676885476,0.022466661520901
1721,PIEZO1,0.187745589243913,7.68902756326348,6.61014393254828,0.0101399465631097,0.0438160536224983
1722,UHMK1,0.187591867545498,6.79209393281989,8.16532077639272,0.0042698921440787,0.022854332887511
1723,PAK4,0.187581630180884,7.38799566563851,10.4129923647029,0.0012513181691852,0.00882094623749046
1724,KDM7A,0.187458278300736,5.23581093129754,5.2175316311197,0.0223602683253235,0.0812003475981132
1725,CLIC4,-0.187450011511156,7.26166462120879,3.98676485298614,0.0458590352397356,0.136768342943292
1726,PTK2B,-0.18741444753479,6.11607268188212,6.5317941598272,0.0105963022320953,0.0453495643407798
1727,COLGALT1,0.187317367358598,6.10466857358769,15.2840520987984,9.24941200261083e-05,0.00109871248752462
1728,EPS8L1,-0.187311768410155,5.72396513511359,2.79087168630338,0.0948026453760566,0.232255345386839
1729,FCGRT,-0.187195152152063,6.48231341827525,4.01865700638564,0.0449995331758106,0.13478318768839
1730,ARIH2,0.187136251429045,5.79692326504381,18.1604911173321,2.03047746219793e-05,0.000332583703690379
1731,CDR2L,0.187017995857096,4.96891060867326,3.97794172264094,0.0460998629381492,0.137159696815977
1732,THOP1,0.186963391119075,6.45974691834156,4.656578589942,0.030934775412986,0.10223133568709
1733,MYADM,-0.1869614562513,6.70076480834312,3.44156983400558,0.0635752591602995,0.174163921438702
1734,NR4A3,-0.186941831877798,4.42870364302047,0.586946363278003,0.443602376367513,0.633125015723432
1735,UBE3A,0.186932624550831,6.34260561130709,12.9758472517952,0.000315535041213381,0.00297334751938573
1736,UBE2Q1,0.186866014686805,6.24857405963664,26.4559300812487,2.6961949642789e-07,8.9734531337729e-06
1737,SETD5,0.186739143995395,6.71989787439317,9.20661137044999,0.00241142643217699,0.0147786598721021
1738,GAPDH,0.18617279311569,9.62163137715872,7.98490243222705,0.0047169037267315,0.0247183137505519
1739,ZNF664,0.185882305369904,7.76300255868706,10.2344802648915,0.00137839446597704,0.00947759799298718
1740,TIPARP,-0.185837133805529,5.73558058003952,2.3328253809309,0.126671776641674,0.284480668883674
1741,SEC61A1,0.185817559765039,9.32316762649705,10.1131889495816,0.00147212020713837,0.0100011467275405
1742,ANTXR2,-0.185739824845022,7.69482267009144,2.88313419196845,0.0895116416240079,0.223226122615152
1743,POGZ,0.185719977386166,6.54738262971545,10.2766275891537,0.00134725973582858,0.00930461595204972
1744,MYO5C,-0.185519185325821,6.23581948108004,6.02047548427674,0.0141408364024872,0.0565362385753116
1745,GOLGA8B,0.185302736346807,4.36057938290766,1.22571659915218,0.268241677698304,0.458908336698678
1746,PPFIBP1,-0.184950859257484,5.62056963578664,5.12595973802223,0.023570532647245,0.084130532101433
1747,IRF7,0.184795181805813,5.29415601308631,2.88345521442477,0.0894938013519274,0.223226122615152
1748,CRACR2B,-0.184745893824693,6.64609885794685,1.75551130305507,0.185185382242005,0.362775496771516
1749,TXNDC16,0.184719380582435,6.48779544410222,4.08829200607323,0.0431812568639775,0.13065044690421
1750,AMOTL2,-0.184643443481888,5.5916759516438,2.9506062515469,0.0858453488974894,0.217287357626048
1751,KIAA1549,0.184584488513037,4.9394112220366,2.60330358171836,0.106641215443819,0.253423951907601
1752,DDX49,0.184549222201066,6.05921889564733,7.02422466996518,0.00804142819020021,0.0362210331055809
1753,PRKACB,-0.184479082018211,6.603719057877,3.59311291649931,0.0580194654876829,0.161561101716258
1754,AHCTF1,0.184470099664458,5.40734346533505,8.41932385474763,0.00371253830694985,0.0206299752989212
1755,C5,0.184319133039069,3.67316020583109,1.91965391734163,0.165894817300147,0.336963905418238
1756,ODF2,0.184235955566404,5.82743827187877,10.7419004034014,0.00104736720991204,0.00771893596280288
1757,TOR1AIP1,-0.184214928968848,6.23697199114479,8.96966618594809,0.00274498744356594,0.0163264129604488
1758,ZNF217,0.184175455633332,6.94783633988382,3.12764815170772,0.0769747123805728,0.200763141044287
1759,HSPA5,0.184155465967911,9.82278030438823,7.17001965792497,0.00741319626217262,0.0340061356395997
1760,EIF3E,0.184086935642722,8.53835242410969,7.88076572145417,0.00499633207849819,0.0257512766187506
1761,CTNNAL1,0.184039995805103,5.74525862789328,6.82819494864901,0.00897299007579451,0.0396497167402869
1762,MSN,-0.183859510563687,7.20341864092418,3.14701958502553,0.0760657804579084,0.198889924080708
1763,TPD52L1,-0.183717959598094,5.43395112647977,5.60063852238159,0.0179539328836372,0.0687191255280981
1764,DVL3,0.183716823051931,6.75945813896758,22.8378698031767,1.76258237260678e-06,4.6533662048104e-05
1765,PHLDA1,-0.18367452451201,4.51785699559347,1.88988508397108,0.169214883615919,0.341541137672517
1766,TRIB2,0.18365687643926,5.52617587328606,2.5875131139212,0.107709332748634,0.254893076780712
1767,JPT2,0.183569970004946,8.14471447986692,13.4456569114885,0.000245574019182618,0.00249036732256992
1768,CYP2J2,0.183483516467801,4.34540121563247,1.25153940485086,0.263258662868294,0.453984410995592
1769,MANF,0.183355407393769,6.75296197030738,5.3490487893074,0.0207335789392785,0.0768515900858922
1770,TTI1,0.183098502057051,5.16890371757087,7.44314594718702,0.0063678483329655,0.0305081370745522
1771,ZNF518B,0.183081402721346,5.35812898804772,5.59614812476809,0.0180000102479791,0.0688002835196123
1772,SPOP,-0.182978724998089,6.67106399360434,20.9882614813035,4.62106024446561e-06,0.00010039574288063
1773,POGK,0.182896370669613,5.61874483284587,13.1763947826013,0.000283497640850373,0.00275952475756458
1774,PUF60,0.182783684951909,7.41069738600489,7.79514275721908,0.00523868712816174,0.0266925613688176
1775,ACADSB,-0.182619362143539,6.86259320133646,3.85037801834142,0.0497347802470386,0.145092734008366
1776,ZNF462,0.182349429841841,5.65742036170364,3.54155231477148,0.0598494247014965,0.165771514102374
1777,MBOAT7,0.18224322090502,6.56473971434397,11.8897721137213,0.000564430268288682,0.00463469841034421
1778,SLC4A2,0.182008782386261,6.01726152328868,7.75203822883594,0.00536519553647659,0.0271146521667306
1779,TP53INP2,-0.181976808162105,6.37275557576668,4.73754272473002,0.0295111943161508,0.0986386446774335
1780,CLASRP,0.181964528055694,5.51282112128142,3.86210393883897,0.0493883594874567,0.144470764522214
1781,TMSB15A,0.181944387009984,5.37044761298319,1.49507056044069,0.22143139733593,0.404406378613809
1782,HSPH1,0.181921774639009,6.5025609252373,5.34472083248431,0.020785111463042,0.0769541079433455
1783,AKT1S1,0.181887144932449,6.34726396416131,10.3310907447263,0.00130807880740412,0.00912749664272333
1784,KMT5B,0.181886323876628,6.37430127770754,13.7000578127071,0.000214447884808004,0.00222152386629749
1785,PARP12,0.181885807063893,5.4431011035984,4.94938513246774,0.0260999493883769,0.0903748662551601
1786,CSNK1G2,0.181839434857315,6.08690039348449,12.5441088395206,0.000397457372872582,0.00355397413012086
1787,HMCN1,-0.181835093842167,4.44134359610099,1.02077701380017,0.312334770181998,0.504590409767302
1788,MICALL2,0.181746898225648,5.67255648791833,3.3236592137165,0.0682896751236381,0.183927034104285
1789,PGM1,-0.181653328607764,6.24929842015263,7.33400811090263,0.00676620062094132,0.0319759193997204
1790,PACSIN3,-0.181594987897835,6.38127461221809,3.68638243240696,0.0548584772800508,0.155316512371619
1791,PLTP,0.181488011855426,5.72372723848593,1.53368093712879,0.215560841277055,0.397162598312878
1792,SOGA1,0.181375260114435,6.97297386910489,6.37640763173357,0.0115647278927868,0.0484665120061402
1793,CAMSAP1,0.181365539988955,5.46097877466187,8.88753981026235,0.00287123353904695,0.0168846882084744
1794,MACO1,0.181270001743004,6.26891380371148,12.500611220864,0.000406818898137849,0.00361058985198372
1795,DDC,-0.18085786677116,2.68054884888225,0.352617659087855,0.552635064037217,0.72115793081096
1796,SCARB1,0.180853335938299,6.06617974249933,8.18207757746711,0.00423062789750615,0.0227219216778506
1797,RAB10,0.180785741915299,7.29658105770832,12.1967520038005,0.000478727939809896,0.00409767540272301
1798,RHOBTB3,-0.180240672797489,6.38905232013864,3.58756388930948,0.0582135216316957,0.162029361587865
1799,CCN5,0.180235743247786,2.61426590046511,0.513442760569319,0.473652297268767,0.657122701026257
1800,AFDN,0.180212559990878,7.59989423400396,4.92907958272195,0.0264083798473796,0.0909906702514748
